"409","禁止孩子談戀愛呂秋遠：家長先想想這些事| 蘋果日報","https://tw.appledaily.com/new/realtime/20170411/1095322/","禁止孩子談戀愛呂秋遠：家長先想想這些事| 蘋果日報"
"410","教孩子好好戀愛、好好分手/中學生-人際關係/親子天下","https://www.parenting.com.tw/article/5019922-%E6%95%99%E5%AD%A9%E5%AD%90%E5%A5%BD%E5%A5%BD%E6%88%80%E6%84%9B%E3%80%81%E5%A5%BD%E5%A5%BD%E5%88%86%E6%89%8B/","教孩子好好戀愛、好好分手/中學生-人際關係/親子天下"
"411","孩子談戀愛， 爸媽是敵人還是朋友@ 大家健康部落格:: 痞客邦PIXNET ::","http://jtfhealth.pixnet.net/blog/post/32002895-%E5%AD%A9%E5%AD%90%E8%AB%87%E6%88%80%E6%84%9B%EF%BC%8C-%E7%88%B8%E5%AA%BD%E6%98%AF%E6%95%B5%E4%BA%BA%E9%82%84%E6%98%AF%E6%9C%8B%E5%8F%8B","孩子談戀愛， 爸媽是敵人還是朋友@ 大家健康部落格:: 痞客邦PIXNET ::"
"412","你的小小孩談戀愛了嗎? | 育兒新知Babynews | in媽咪","http://babynews.in-mommy.com/2013/09/mykidfalleninlove.html","你的小小孩談戀愛了嗎? | 育兒新知Babynews | in媽咪"
"413","孩子談戀愛，爸媽是敵人還是朋友 - 大家健康雜誌","https://www.jtf.org.tw/health/Show.asp?This=1335","孩子談戀愛，爸媽是敵人還是朋友 - 大家健康雜誌"
"414","跟小孩子問這15個「戀愛大事」，他們的答案比大人還要有智慧！ - CMoney","https://www.cmoney.tw/notes/note-detail.aspx?nid=16966","跟小孩子問這15個「戀愛大事」，他們的答案比大人還要有智慧！ - CMoney"
"415","孩子談戀愛爸媽如何不擔心！ - 康健雜誌113期","http://www.commonhealth.com.tw/article/article.action?nid=63227","孩子談戀愛爸媽如何不擔心！ - 康健雜誌113期"
"416","孩子國中談戀愛，該干涉嗎？呂秋遠：想想你自己的15歲 TVBS新聞網","https://news.tvbs.com.tw/ttalk/detail/love/6350","孩子國中談戀愛，該干涉嗎？呂秋遠：想想你自己的15歲 TVBS新聞網"
"417","談戀愛為何總偷偷摸摸？ 其實孩子是對父母這件事反感！ | ETtoday親子 ...","https://www.ettoday.net/news/20170603/935490.htm","談戀愛為何總偷偷摸摸？ 其實孩子是對父母這件事反感！ | ETtoday親子 ..."
"418","孩子戀愛了，我卻很難欣賞他戀愛的對象？-未來Family","https://gfamily.cwgv.com.tw/content/index/6542","孩子戀愛了，我卻很難欣賞他戀愛的對象？-未來Family"
"419","當幼兒園孩子談「戀愛」時，他們到底在談什麼？ - 每日頭條","https://kknews.cc/zh-tw/baby/92az6xl.html","當幼兒園孩子談「戀愛」時，他們到底在談什麼？ - 每日頭條"
"420","孩子談戀愛，家長心要「大」。 - 每日頭條","https://kknews.cc/zh-tw/psychology/bxklz5m.html","孩子談戀愛，家長心要「大」。 - 每日頭條"
"421","談戀愛對自己負責不怕父母反對- 中時電子報","http://campus.chinatimes.com/20160819004044-262307","談戀愛對自己負責不怕父母反對- 中時電子報"
"422","教孩子好好戀愛、好好分手｜健康關係｜兩性關係｜2017-12-14｜親子 ...","https://www.cw.com.tw/article/article.action?id=5086854","教孩子好好戀愛、好好分手｜健康關係｜兩性關係｜2017-12-14｜親子 ..."
"423","孩子開始談戀愛了，該禁止嗎？跟孩子談「戀愛」的3堂入門課-教育｜親子 ...","http://www.storm.mg/lifestyle/66693","孩子開始談戀愛了，該禁止嗎？跟孩子談「戀愛」的3堂入門課-教育｜親子 ..."
"424","〈徵文大拼盤〉孩子談戀愛如何是好- 副刊- 自由時報電子報","http://news.ltn.com.tw/news/supplement/paper/962825","〈徵文大拼盤〉孩子談戀愛如何是好- 副刊- 自由時報電子報"
"425","[PDF]
子女戀愛篇-孩子談戀愛父母怎麼辦?","http://www.wufai.edu.tw/%E8%BC%94%E5%B0%8E%E5%AE%A4%E7%B6%B2%E9%A0%81/%E8%A6%AA%E8%81%B7%E6%95%99%E8%82%B2/data/%E5%AD%90%E5%A5%B3%E6%88%80%E6%84%9B%E7%AF%87.pdf","[PDF]
子女戀愛篇-孩子談戀愛父母怎麼辦?"
