"308","有關 小學生 學習外語 的學術文章","http://scholar.google.com.tw/scholar?q=%E5%B0%8F%E5%AD%B8%E7%94%9F+%E5%AD%B8%E7%BF%92%E5%A4%96%E8%AA%9E&hl=zh-TW&as_sdt=0&as_vis=1&oi=scholart&sa=X&ved=0ahUKEwitxO6fy9jZAhVDH5QKHd8TCAUQgQMIKDAA","有關 小學生 學習外語 的學術文章"
"309","歐盟小學生82％入學時即學習外語| 草根影響力新視野","http://grinews.com/news/%E6%AD%90%E7%9B%9F%E5%B0%8F%E5%AD%B8%E7%94%9F82%EF%BC%85%E5%85%A5%E5%AD%B8%E6%99%82%E5%8D%B3%E5%AD%B8%E7%BF%92%E5%A4%96%E8%AA%9E/","歐盟小學生82％入學時即學習外語| 草根影響力新視野"
"310","教育部電子報_德國小學較歐盟其他國家更晚開始外語教育","https://epaper.edu.tw/windows.aspx?windows_sn=17890","教育部電子報_德國小學較歐盟其他國家更晚開始外語教育"
"311","教育部電子報_﻿歐盟小學生學外語比例超過8成","https://epaper.edu.tw/windows.aspx?windows_sn=17483","教育部電子報_﻿歐盟小學生學外語比例超過8成"
"312","歐盟小學生學外語比例超過8成｜教育｜教育趨勢｜2015-10-21｜即時 ...","https://www.cw.com.tw/article/article.action?id=5071732","歐盟小學生學外語比例超過8成｜教育｜教育趨勢｜2015-10-21｜即時 ..."
"313","愈早學英文真的愈好？｜教育｜教育趨勢｜2011-04-19｜天下雜誌第 ...","https://www.cw.com.tw/article/article.action?id=5010969","愈早學英文真的愈好？｜教育｜教育趨勢｜2011-04-19｜天下雜誌第 ..."
"314","[PDF]
國民小學實施英語教學的困境與因應對策 - 國家教育研究院","https://www.naer.edu.tw/ezfiles/0/1000/attach/14/pta_875_8492003_30203.pdf","[PDF]
國民小學實施英語教學的困境與因應對策 - 國家教育研究院"
"315","荷蘭小學外語教學落後歐洲平均水平| 大紀元","http://www.epochtimes.com/b5/15/10/4/n4542733.htm","荷蘭小學外語教學落後歐洲平均水平| 大紀元"
"316","專家指導：孩子從何時起學外語效果最好? - 英語相關新聞- 英語新聞/電子 ...","http://www.english.com.tw/modules/news/article.php?storyid=5884","專家指導：孩子從何時起學外語效果最好? - 英語相關新聞- 英語新聞/電子 ..."
"317","台師大3D語言島虛擬世界學外語- YouTube","https://www.youtube.com/watch?v=oLNtksKZ1VQ","台師大3D語言島虛擬世界學外語- YouTube"
"318","[PDF]
國小外語學習 - LTTC 財團法人語言訓練測驗中心 - 國立臺灣大學","https://www.lttc.ntu.edu.tw/Journal/vol03/%E8%AA%9E%E8%A8%80%E4%B9%8B%E9%81%93No.3_%E3%80%90%E4%BA%BA%E7%89%A9%E5%B0%88%E8%A8%AA%E3%80%91%E5%9C%8B%E9%9A%9B%E5%8C%96%E6%BD%AE%E6%B5%81%E4%B8%8B%E7%9A%84%E5%9C%8B%E5%B0%8F%E5%A4%96%E8%AA%9E%E5%AD%B8%E7%BF%92%E2%94%80%E5%B0%88%E8%A8%AA%E6%95%99%E8%82%B2%E9%83%A8%E5%9C%8B%E6%B0%91%E5%8F%8A%E5%AD%B8%E5%89%8D%E6%95%99%E8%82%B2%E7%BD%B2%E7%BD%B2%E9%95%B7%E5%90%B3%E6%B8%85%E5%B1%B1.pdf","[PDF]
國小外語學習 - LTTC 財團法人語言訓練測驗中心 - 國立臺灣大學"
"319","英語啟蒙學習早利弊互見– 世新大學新聞系重點學門成果","http://shunews.shu.edu.tw/keys/2017/12/29/%E8%8B%B1%E8%AA%9E%E5%95%9F%E8%92%99%E5%AD%B8%E7%BF%92%E6%97%A9-%E6%95%99%E8%82%B2%E7%8F%BE%E6%B3%81%E6%9C%AA%E5%AE%9A%E8%AA%BF/","英語啟蒙學習早利弊互見– 世新大學新聞系重點學門成果"
"320","學英語可以改變你的人生嗎？ ⋅ TEDxTaipei","http://tedxtaipei.com/articles/jay-walker-on-the-world-s-english-mania/","學英語可以改變你的人生嗎？ ⋅ TEDxTaipei"
"321","提前学习外语的优缺点_百度知道","http://zhidao.baidu.com/question/28368283.html","提前学习外语的优缺点_百度知道"
"322","孩子有沒有必要學習第二、第三外語？ - 每日頭條","https://kknews.cc/zh-tw/education/895gkaq.html","孩子有沒有必要學習第二、第三外語？ - 每日頭條"
"323","英語教學法 - 第 310 頁 - Google 圖書結果","https://books.google.com.tw/books?id=c42JhEuHeCAC&pg=PA310&lpg=PA310&dq=%E5%B0%8F%E5%AD%B8%E7%94%9F+%E5%AD%B8%E7%BF%92%E5%A4%96%E8%AA%9E&source=bl&ots=e2latHr3Z3&sig=60_n1q0EkHnriZwARULvVeffad8&hl=zh-TW&sa=X&ved=0ahUKEwiSgbShy9jZAhWFHZQKHRtaBKE4ChDoAQhCMAQ","英語教學法 - 第 310 頁 - Google 圖書結果"
"324","漢語成為美國中小學第四大外語課程 - 中評社","http://hk.crntt.com/doc/7_0_104701332_1.html","漢語成為美國中小學第四大外語課程 - 中評社"
"325","小学英语 - 英孚教育","http://www.ef.com.cn/englishfirst/englishstudy/xiaoxue.aspx","小学英语 - 英孚教育"
"326","Cool English - 歐盟公布中小學外語教學概況報告【駐歐盟兼駐比利時 ...","https://www.facebook.com/coolenglsih/posts/1268580969935347","Cool English - 歐盟公布中小學外語教學概況報告【駐歐盟兼駐比利時 ..."
"327","教師甄試:教育政策關鍵報告: - 第 70 頁 - Google 圖書結果","https://books.google.com.tw/books?id=axoTULcf1F0C&pg=PA70&lpg=PA70&dq=%E5%B0%8F%E5%AD%B8%E7%94%9F+%E5%AD%B8%E7%BF%92%E5%A4%96%E8%AA%9E&source=bl&ots=YUNAuaJbcN&sig=aM10LOs2O1KhQ_-zMmjsP0_BPFQ&hl=zh-TW&sa=X&ved=0ahUKEwiSgbShy9jZAhWFHZQKHRtaBKE4ChDoAQhYMAg","教師甄試:教育政策關鍵報告: - 第 70 頁 - Google 圖書結果"
